Respondent,Genre1,Genre2,Genre3,Genre4,XVar1,XVar2,XVar3,XVar4,XVar5,XVar6,XVar7,XVar8,XVar9,XVar10,XVar11,XVar12,XVar13,XVar14,XVar15,XVar16,XVar17,XVar18,XVar19,XVar20,XVar21,XVar22,XVar23
81560.2,0,0.1933862,0,0,0.368421,0.6315789,0.6666667,0,0,0.5,0,0,0.6685813,0.6685813,0.6685813,0,1,0,0,0,1,0,1,0,0,1,0
56671.2,0,0,0,1,0.2105263,0,0.6666667,0,1,0,0,0,0.3789489,0.3789489,0.3789489,1,1,0,0,1,0,0,0,0,1,0,0
94587.2,0,1,0.1933862,0,0.3421053,0.368421,0.2,0.7,0,0.5,0,0.2231147,1,0,0.6685813,1,1,0,1,1,0,0,1,0,0,1,0
71782.2,0,0.669503,0.1933862,0,0.2631579,0.8947368,0.7333333,0.5,0,0,1,0.1115573,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1
68562.2,0.1933862,0.669503,0,0,0.2631579,0.3157895,0.3333333,0.3,0,0,1,0.519411,0.3789489,0.1435956,0.3789489,0,1,0,0,0,1,0,0,1,0,0,0
75222.2,0,1,0,0,0.4210526,0.4210526,0.5333333,0.2,0,0,0,0.1115573,1,0.3789489,0,0,1,0,0,1,0,0,1,0,0,0,0
18905.2,0,0.1933862,0,0,0.3157895,0.1052632,0.6666667,0,0,0,0,0.2943998,0.3789489,0.3789489,0,1,1,0,0,1,0,0,0,1,0,1,1
43083.2,0,0,0,1,0.2368421,0.2105263,0.3333333,0,1,0,1,0.2943998,0.3789489,0.6685813,0.3789489,0,1,0,1,1,0,0,0,1,0,1,1
9238.2,0,0.669503,0.1933862,0,0.1842105,0,0.3333333,0.5,0,0,0,0.6309683,0.6685813,0.6685813,0.3789489,1,1,0,0,0,0,1,0,1,0,0,0
3941.2,0,0,0.1933862,0,0.1052632,0,0.5333333,0.5,0,0,1,0.2231147,0.3789489,0.3789489,0.3789489,0,1,0,0,0,1,0,0,0,1,0,0
64339.2,0,0.3867724,0,1,0.4210526,0.4210526,0.5333333,0.5,0,0,0,0,0.1435956,0.3789489,0.1435956,0,1,0,1,0,0,0,1,0,0,0,0
73368.2,0.669503,0,0,0,0.3947368,0.5789474,0.6666667,0.8,0,0,0,0.519411,0.3789489,0.6685813,0.1435956,1,1,0,0,0,1,0,1,0,0,1,0
6179.2,0,0,0.1933862,0,0.1315789,0.1578947,0.3333333,0.8,1,0,0,0.8884427,0.3789489,0.3789489,0,1,1,0,0,1,0,0,0,0,1,1,0
75014.2,0,1,0,0,0.368421,0.5263158,0.5333333,0,0,0,0,0.1115573,0.1435956,0.3789489,0.3789489,0,1,0,0,1,0,0,1,0,0,0,0
11881.3,0,0.1933862,0,0,0.2105263,0.3157895,0.5333333,0.5,0,0,0,0,0.6685813,0.6685813,0.3789489,0,1,0,0,0,1,0,1,0,0,0,1
98571.2,0,0.3867724,1,0,0.3157895,0.7894737,0.5333333,0,1,0.5,0,0.1115573,0.1435956,0,0.6685813,1,1,0,0,1,0,0,1,0,0,1,1
59018.2,0,0.1933862,0,0,0.2631579,0.7368421,0.6666667,0,0,0,0,0.1115573,0.6685813,0.6685813,0.3789489,1,1,0,0,0,1,0,1,0,0,0,0
73320.2,0,0,0,1,0.2631579,0.368421,0,0,1,0,0,0,1,0.3789489,0.3789489,1,1,0,0,0,0,1,0,1,0,0,1
72751.2,0,0.669503,0.3867724,1,0.2105263,0.2105263,0.3333333,1,0,0,0,0.8884427,0,0,0.3789489,1,1,0,0,0,1,0,0,1,0,0,0
37139.2,0,0,0,0,0.2631579,0.5789474,0.3333333,0.5,1,0,0,0.6309683,0.3789489,1,0,0,1,0,0,1,0,0,1,0,0,0,1
100211.2,0,0.3867724,0.1933862,1,0.3947368,0.6315789,0.3333333,0.3,1,1,0,0.519411,0.1435956,0.3789489,0.3789489,1,1,0,0,1,0,0,1,0,0,1,1
49839.1,0.1933862,0.1933862,0,1,0.3421053,0.4210526,0.5333333,0,1,0.5,0,0.2231147,0.6685813,0.6685813,0.3789489,1,1,0,1,1,0,0,1,0,0,1,1
68015.2,0.1933862,0.669503,0,0,0.3157895,0.5789474,0.3333333,0.8,1,0,1,0.519411,0.3789489,0.3789489,0.1435956,1,1,0,0,1,0,0,0,1,0,0,1
42179.2,0,0.669503,0,1,0.5263158,0.4210526,0.3333333,0,0,0,0,0,0.6685813,0,0.6685813,0,1,0,0,0,0,1,1,0,0,1,0
128775.2,0,0,0.3867724,1,0.1578947,0.368421,0.8666667,0.8,1,0,1,0.519411,0.3789489,0.1435956,0.3789489,0,1,0,1,0,0,0,1,0,0,0,0
100752.2,0.3867724,0.1933862,0,0,0.3157895,0.8947368,0.6666667,0.7,0,0,0,0.334672,0,0.6685813,0.1435956,1,1,0,0,0,1,0,1,0,0,1,0
65414.2,0,0.1933862,0.1933862,0,0.4210526,0.2105263,0.5333333,0.3,1,0.5,1,0.6309683,0.3789489,0.6685813,0.3789489,0,1,0,0,0,1,0,0,1,0,1,0
62604.2,0,0.1933862,0,1,0.2894737,0,0.5333333,0,0,0,0,0.2943998,1,0.1435956,0.3789489,0,1,0,0,0,1,0,0,1,0,1,0
52953.2,0,0.669503,0,0,0.2368421,0.7894737,0.6666667,0,0,0,0,0,0.1435956,0.3789489,0.3789489,1,1,0,0,0,1,0,1,0,0,1,0
70127.2,0,0.1933862,0,0,0.2105263,0.6315789,0.7333333,0.3,1,0,0,0.8884427,0.3789489,0,0.6685813,1,1,0,0,1,0,0,0,1,0,0,0
90809.2,0,1,0,1,0.368421,0.7894737,0.7333333,0.5,0,0,0,0.6309683,0,0.3789489,0.6685813,1,1,0,0,0,1,0,0,1,0,1,1
91825.2,0,1,0,0,0.3947368,0,0,0,0,0,0,0.1115573,0.3789489,0.3789489,0.1435956,1,1,0,0,0,0,1,1,0,0,0,0
95638.2,0,0.3867724,0,1,0.6842105,0.6842105,0.7333333,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0
96454.2,0.1933862,0.1933862,0.1933862,0,0.4210526,0.2631579,0.2,0.2,1,0,0,0.4059572,0,0.3789489,0,1,1,0,0,1,0,0,0,1,0,1,1
53851.2,0,0,0,0,0.1578947,0.2631579,0.3333333,0,1,0,1,0.2943998,0.6685813,0.1435956,0,1,1,0,0,0,1,0,0,1,0,1,1
36708.2,0,0.669503,0,1,0.2368421,0.6842105,0.5333333,0.5,0,0,0,0.4059572,0.3789489,0.3789489,0.1435956,0,1,0,0,0,0,1,1,0,0,0,0
141062.2,0.1933862,0.669503,0.1933862,0,0.4210526,0.2631579,0,0.5,0,0,0,0.1115573,0.6685813,0,0.3789489,1,1,0,0,0,0,1,1,0,0,0,0
40439.2,0,0,0,1,0.5,0.0526316,0.8,0,0,0.5,1,0.1115573,0.3789489,0.3789489,0.3789489,1,1,0,0,1,0,0,0,0,1,1,0
75198.2,0,1,0.1933862,1,0.6052631,0.7368421,0.8,0.5,1,0.5,0,0.4059572,0.3789489,0.3789489,0.3789489,0,1,0,0,1,0,0,0,0,0,0,0
80528.2,0,0,0,0,0.368421,0.8421052,0.7333333,0.3,0,0.5,0,0.519411,1,0.1435956,0,0,1,0,1,0,0,0,1,0,0,0,0
59488.2,0,0.1933862,0,1,0.2631579,0.6315789,0.3333333,0,0,0,0,0.1115573,0.3789489,0.3789489,0.3789489,0,1,0,0,0,0,1,1,0,0,1,0
51614.2,0,0,0,0,0.2105263,0.2631579,0.3333333,0.5,1,0,0,0.1115573,0.1435956,0.3789489,0.1435956,0,1,0,1,0,0,0,0,1,0,1,1
85824.2,0,0,0,0,0.3157895,0.368421,0.6666667,0.3,0,0,1,0.8884427,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
91766.2,0,0,0,0,0.2894737,0.2631579,0.3333333,0,1,0,1,0.1115573,0.6685813,0.6685813,0.1435956,1,1,0,1,0,0,0,0,1,0,0,1
35496.2,0,0.1933862,0,0,0.368421,0.1052632,0.6666667,0,0,0,0,0.1115573,0.3789489,1,0.3789489,1,1,0,1,1,0,0,1,0,0,0,0
49665.1,0,0.3867724,0,1,0.2631579,0,0.5333333,1,0,0,1,0.7425257,0.3789489,0.1435956,0.6685813,1,1,0,0,0,0,1,0,1,0,0,0
85718.2,0,0,0,1,0.0789474,0.2105263,0.3333333,0,0,0,0,0.2943998,0.3789489,0.3789489,0.1435956,1,1,0,0,0,0,1,0,1,0,0,0
12834.3,0,0.1933862,0,0,0.2631579,0.6315789,0,0.7,0,0,1,0.1115573,0.3789489,0.1435956,0,0,1,0,0,0,1,0,1,0,0,0,0
52867.2,0,0.1933862,0,0,0.2368421,0.7894737,0.6666667,0.2,0,0,0,0.5175145,0,0.6685813,0.6685813,1,1,0,0,0,1,0,1,0,0,0,1
64266.2,0,0,0,0,0.6052631,0.368421,0.7333333,0,0,0.5,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,1,1
19762.2,0,0,0,0,0.3157895,0.2631579,0.5333333,0,0,0,1,0,1,0.1435956,0.3789489,0,1,0,0,1,0,0,0,1,0,1,1
125578.2,0,0.1933862,0,0,0.3947368,0.5263158,0.6666667,0,0,0,0,0.2943998,0.3789489,0.3789489,0.3789489,1,1,0,0,0,1,0,1,0,0,1,1
4698.2,0,0.1933862,0,0,0.3157895,0.2105263,0.5333333,0,1,0,0,0.1115573,0.6685813,0.1435956,0.6685813,1,1,0,1,1,0,0,0,1,0,0,0
93971.2,0,0.1933862,0.1933862,0,0.6315789,0.2631579,0.3333333,0.3,0,0.5,0,0.519411,0,0.3789489,0,1,1,0,0,0,1,0,0,1,0,1,0
92723.2,1,0,0,0,0.4736842,0.2105263,0.6666667,0,0,0,0,0,0.3789489,0.1435956,1,1,1,0,0,0,0,1,1,0,0,0,0
122700.2,0,0.1933862,0,0,0.4736842,0.4736842,0.6666667,0.3,0,0,0,0.7768853,0.3789489,0,1,1,1,0,0,0,0,1,0,0,0,0,0
54846.2,0,0.1933862,0,0,0.2105263,0.3157895,0.3333333,0,1,0,0,0.1115573,0.6685813,0.3789489,0.1435956,0,1,0,0,0,0,1,1,0,0,0,0
99291.2,0,1,0,0,0.0789474,0.1578947,0.6666667,0,1,0,0,0.2943998,0.3789489,0.3789489,1,1,1,0,0,0,0,1,1,0,0,0,0
65192.2,0.1933862,0.669503,0.3867724,1,0.1578947,0.5789474,0.5333333,0.5,1,0,0,0,0.3789489,0.1435956,0.1435956,0,1,0,0,0,1,0,0,1,0,0,0
93259.1,0,0.1933862,0,0,0.1578947,0.2631579,0.6666667,0,0,0,0,0.2943998,0,0.1435956,0.6685813,0,1,0,1,0,0,0,0,0,0,0,0
104136.2,0,0.1933862,0,1,0.3157895,0.1052632,0.7333333,0,1,0,0,0.4059572,0.3789489,0.3789489,0.3789489,1,1,0,0,1,0,0,0,1,0,1,0
83547.2,0.1933862,0,0,0,0.6578947,0.7894737,0.6666667,0.3,0,0,0,0.7768853,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0
23887.2,0,0,0,0,0.4210526,0.2105263,0.3333333,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1
69453.2,0,0.1933862,0,0,0.2105263,0.2105263,0.6666667,0,0,0,1,0.2943998,0.1435956,0.1435956,0.1435956,0,1,0,0,0,1,0,1,0,0,0,1
68461.2,0,0,0,0,0.3421053,0.2105263,0.3333333,0,0,0,0,0.1115573,0.6685813,0.1435956,0,1,1,0,1,1,0,0,1,0,0,1,1
101118.2,0,1,0,1,0.2631579,0.9473684,0.7333333,0.5,0,0.5,0,0.2231147,0.6685813,0,0.3789489,1,1,0,0,0,1,0,0,1,0,0,0
55389.2,0,0.3867724,0,0,0.3947368,0.7894737,0.6666667,0,0,0.5,0,0.1115573,0.3789489,0.6685813,0.6685813,1,1,0,0,1,0,0,1,0,0,1,0
70529.2,0,0.1933862,0.1933862,1,0.1578947,0.368421,0.5333333,0.5,1,0,0,0.2943998,0.3789489,0.3789489,0.1435956,0,1,0,0,0,0,1,1,0,0,0,0
48242.2,0,1,0,1,0.2105263,0.6842105,0.3333333,0,1,0,0,0.1115573,0.3789489,0.1435956,0.6685813,1,1,0,0,0,1,0,0,1,0,0,0
5890.6,0,1,0.3867724,1,0.4473684,0.6842105,0.3333333,0,0,0.5,0,0.1115573,0.1435956,0.1435956,0.3789489,1,1,1,0,0,0,0,0,1,0,1,1
68679.2,0,0.1933862,0,0,0.5526316,0.2105263,0.2,0,0,0,0,0,1,0.1435956,0.3789489,1,1,0,0,0,1,0,1,0,0,1,0
63891.2,0,0.669503,0.1933862,1,0.1052632,0.6842105,0.6666667,0.7,1,0,0,0.2231147,1,0.3789489,0,0,1,0,0,1,0,0,1,0,0,0,0
78554.2,0,0,0,1,0.4736842,0.2631579,0.7333333,0.5,1,0,0,0,0.3789489,0,0.3789489,0,1,0,0,1,0,0,1,0,0,0,0
7968.2,0,0.1933862,0,1,0.3157895,0.1052632,0.5333333,0,1,0,0,0.1115573,0.6685813,0,0.3789489,0,1,0,0,0,0,1,0,1,0,0,0
110087.2,0,0,0.669503,0,0.3157895,0.4736842,0.6666667,0.3,1,0,0,0.519411,0.1435956,0.3789489,0.1435956,0,1,1,0,0,0,0,1,0,0,0,0
106576.2,0,0,0,1,0.1052632,0,0.6,0.5,1,0,0,0.1115573,0.3789489,0.3789489,0.3789489,1,1,0,0,0,0,1,0,1,0,0,0
46417.2,0,0.1933862,0,0,0.7105263,0.6315789,0.6666667,0.8,0,0,0,0.8884427,0.1435956,0,0.1435956,0,1,0,0,1,0,0,1,0,0,0,0
78471.2,0,0.1933862,0,0,0.1578947,0.368421,0.6666667,0.5,0,0,0,0.2231147,0.3789489,0,0.3789489,0,1,0,0,0,0,1,1,0,0,0,1
709.4,0,0,0,0,0.1315789,0.1052632,0.5333333,0.3,0,0,1,0.7768853,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0
36308.2,0,0.1933862,0,1,0.5789474,0.8421052,0.7333333,0.7,0,0.5,0,0.4059572,0.3789489,0,0,0,1,0,1,1,0,0,1,0,0,1,1
52350.2,0,0.1933862,0,0,0.5,0.2631579,0.4666667,0,0,0,0,0.2943998,0.3789489,0.6685813,0.6685813,1,1,0,0,0,1,0,1,0,0,1,0
89643.2,0,0,0,0,0.2631579,0.1052632,0.3333333,0,0,0,0,0,0.3789489,0.3789489,0,0,1,0,0,0,0,1,1,0,0,0,0
96602.2,0,1,0.1933862,0,0.8421052,0.3157895,0.6666667,0.3,0,1,0,0.519411,0.1435956,0,0.1435956,1,1,0,0,1,0,0,1,0,0,0,0
32919.2,0,0,0,0,0.2105263,0.2105263,0,0,0,0,0,0,1,0.3789489,0,0,1,0,0,0,1,0,0,1,0,0,0
15998.1,0,0,0.669503,0,0.5263158,0.4736842,0.3333333,0.3,1,0,0,0.519411,0.3789489,0.1435956,0.3789489,0,1,0,0,0,0,1,0,1,0,0,1
91662.2,0,0.1933862,0,0,0.6315789,0.7894737,0.5333333,0,0,0.5,0,0.1115573,0.6685813,0,0.1435956,1,1,0,1,0,0,0,1,0,0,0,0
56282.2,0,0,0,1,0.4210526,0.3157895,0.3333333,0.5,0,0,0,0,1,0.1435956,0,0,1,0,0,0,0,1,0,1,0,1,0
117520.2,0,0,0,0,0.2105263,0.8947368,0.5333333,0,0,0,0,0.1115573,0.1435956,0.3789489,0.6685813,0,1,0,0,1,0,0,0,0,0,0,0
31900.2,0,0,0,0,0.2894737,0.3157895,0.3333333,1,0,0,1,0.6309683,0.1435956,0.3789489,0.1435956,1,1,0,0,0,1,0,0,0,1,0,0
104391.2,1,0.1933862,0,0,0.4736842,0.2631579,0,0.3,0,0.5,0,0.519411,0,0.1435956,0.3789489,1,1,0,0,0,0,1,1,0,0,0,0
76729.2,0,0,0,0,0.2368421,0.6315789,0.3333333,0,1,0,0,0,0.6685813,0.1435956,0.6685813,0,1,0,0,1,0,0,1,0,0,0,1
1225.4,0,0,0.1933862,1,0.4210526,0.5263158,0.5333333,0,0,0.5,1,0.4059572,0.1435956,0.1435956,0,0,1,0,1,1,0,0,0,1,0,1,0
387.5,0,0,0.1933862,1,0.3421053,0.2105263,0.6666667,0.8,1,0,1,0.7768853,0,0.6685813,1,1,1,0,1,1,0,0,0,0,1,1,1
2373.2,0,0,0,1,0.2105263,0.1052632,0.3333333,0,0,0,0,0,0.6685813,0.3789489,0.3789489,0,1,0,0,0,1,0,0,0,1,1,0
72084.2,0,0,0,1,0.3947368,0.6315789,0.3333333,0.7,1,0,1,0.1115573,0.6685813,1,0.1435956,0,1,0,1,1,0,0,1,0,0,0,1
111409.2,0.1933862,0,0,0,0.5,0.4736842,0.6666667,0.8,0,0,1,0.6309683,0.3789489,0.1435956,0.3789489,0,1,0,1,0,0,0,1,0,0,0,0
73377.2,0,0.1933862,0,1,0.3947368,0.3157895,0.6,0.3,0,0,0,0.7768853,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0
93107.2,0,0.1933862,0,0,0,0.1578947,0.5333333,0,0,0,1,0,1,0.3789489,0.6685813,1,1,0,0,1,0,0,1,0,0,0,0
103701.2,0,0,0,0,0.4473684,0.2631579,0.4666667,0,0,1,0,0,0,1,0.3789489,1,1,0,1,1,0,0,1,0,0,1,0
93175.2,0,1,0,0,0.2368421,0.2631579,0.5333333,0.5,0,0,0,0,0.1435956,0.3789489,1,1,1,0,0,0,0,1,1,0,0,0,0
108625.2,0,0.1933862,0,1,0.2105263,0.368421,0.3333333,0,0,0,0,0.1115573,0.6685813,1,0,1,1,0,0,0,0,1,0,1,0,0,0
75902.2,0,0.669503,0,0,0.2894737,0.368421,0,0,0,0,0,0,0.6685813,0.3789489,0.3789489,0,1,0,0,1,0,0,1,0,0,0,0
10859.2,0,0,0,1,0.2894737,0.2631579,0.5333333,0,0,0,1,0,0.6685813,0.1435956,0,0,1,0,0,1,0,0,1,0,0,0,1
68585.2,0,0.1933862,0,1,0.2894737,0.5789474,0.3333333,0.5,1,0,0,0,0.6685813,0.6685813,0.1435956,0,1,0,0,0,1,0,1,0,0,0,1
23342.2,0,0.1933862,0,1,0.3421053,0,0.6666667,0.3,0,0,0,0.7768853,0.3789489,0.1435956,0.3789489,1,1,0,0,1,0,0,0,0,0,0,0
62128.2,1,0.3867724,0,0,0.4473684,0.2105263,0.5333333,0,0,0.5,0,0.1115573,0.3789489,0.3789489,0.1435956,1,1,0,0,0,0,1,1,0,0,0,0
9451.2,0,0.669503,0,0,0.4210526,0.1578947,0.3333333,0,0,0.5,0,0,0.6685813,0.3789489,0.1435956,0,1,0,0,1,0,0,1,0,0,0,0
24760.2,0,0.1933862,0,0,0.7368421,0.1578947,0.6666667,0.8,0,0,0,0.8884427,0,0,0.1435956,1,1,0,1,0,0,0,0,0,0,0,0
88514.2,0,1,0,1,0.5526316,0.368421,0.6666667,0.8,0,0.5,1,0.7768853,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0
51891.2,0,1,0.1933862,0,0.0789474,0,0.3333333,0,0,0,1,0.2943998,1,0.3789489,0.3789489,1,1,0,0,1,0,0,0,1,0,0,0
99533.2,0,0,0,0,0.368421,0.5789474,0.6666667,0.2,0,0.5,0,0.5175145,0.6685813,0.3789489,0.6685813,1,1,0,1,0,0,0,1,0,0,1,1
122395.2,1,0.3867724,0.1933862,0,0.3421053,0.368421,0,0,1,0,0,0,1,0.1435956,0.3789489,1,1,0,0,0,0,1,1,0,0,0,0
41465.2,0,1,0,0,0.2105263,0.3157895,0,0,1,0,0,0,0.3789489,1,0.6685813,1,1,0,0,0,0,1,0,1,0,0,0
51018.2,0,0,0,0,0.6842105,0.5789474,0.5333333,0,1,0,0,0,0.3789489,0,0.1435956,0,1,0,1,0,0,0,0,1,0,1,1
40296.2,0,0,0,1,0.2105263,0,0.5333333,0.8,0,0,0,0.8884427,0,0,0.3789489,0,1,0,0,0,1,0,0,0,0,0,0
91075.2,0,0,0,0,0.5263158,0.8421052,0.5333333,0,0,1,0,0.1115573,0.1435956,0.1435956,0.3789489,1,1,0,1,1,0,0,0,1,0,1,1
92940.2,0,0.669503,0.1933862,1,0.3421053,0.1578947,0.5333333,0.5,0,0.5,0,0.1115573,0.6685813,0,0.3789489,1,1,0,0,1,0,0,0,1,0,1,0
115210.2,0,0.1933862,0.1933862,0,0.4473684,0.5263158,0.5333333,0.5,0,0.5,0,0.2231147,0.3789489,0,0.6685813,1,1,0,0,0,1,0,1,0,0,0,0
227.6,0,0,0.1933862,0,0.3947368,0.1052632,0.4666667,0,1,0,1,0.1115573,1,0.3789489,0.1435956,0,1,0,0,1,0,0,0,0,1,0,0
76362.2,0.3867724,0,0,0,0.4210526,0.6315789,0.6666667,0,1,0.5,0,0,0.6685813,0.1435956,0.1435956,0,1,0,0,0,1,0,1,0,0,1,0
144795.2,0,0,0,0,0.2894737,0.5263158,0.8666667,0,0,0,0,0.1115573,0.6685813,0.1435956,0,0,1,0,0,1,0,0,0,0,0,0,0
6210.1,0,0.1933862,0,1,0.1315789,0.2105263,0,0,0,0,1,0.1115573,0.3789489,0.3789489,0.3789489,1,1,0,0,0,0,1,0,1,0,0,1
131609.2,0,0.1933862,0,0,0,0.1578947,0.7333333,0,0,0,1,0,1,0,0.3789489,1,1,0,0,1,0,0,1,0,0,0,0
5904.1,0.3867724,0.669503,0,1,0.4473684,0.4736842,0.3333333,0,0,0.5,0,0.2943998,0.6685813,0.1435956,0.3789489,1,1,0,0,0,1,0,0,1,0,0,0
91014.2,0.1933862,0,0.1933862,1,0.6052631,0,0.7333333,0.2,1,0.5,1,0.1115573,0,0.3789489,1,1,1,0,0,0,1,0,0,0,1,0,0
85116.2,0,1,0,1,0.2368421,0.2631579,0.6666667,0,1,0,0,0.1115573,1,0,0.1435956,1,1,0,0,0,1,0,0,1,0,0,0
74604.2,0,0.1933862,0,1,0.3157895,0.3157895,0.5333333,0,1,0,0,0.2943998,0.6685813,0,0.3789489,0,1,0,0,0,0,1,1,0,0,0,0
7161.2,0,0,0,1,0.1578947,0.1052632,0.3333333,0,0,0,0,0,0.3789489,0.6685813,0.1435956,1,1,0,1,1,0,0,0,0,1,1,0
18737.2,0,0,0,1,0.3421053,0,0.7333333,0.8,1,1,1,0.7768853,1,0.6685813,0.3789489,0,1,0,1,0,0,0,0,1,0,1,0
1024.6,0,0,0.1933862,1,0.5263158,0.4210526,0.7333333,0.5,0,0,0,0.1115573,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0
87954.2,0,0.1933862,0,0,0.3947368,0.2105263,0.8,0.5,0,0,1,0.2943998,0.1435956,0.1435956,0.3789489,0,1,0,0,0,1,0,1,0,0,0,0
103493.2,0.1933862,0,0,0,0.5789474,0.7368421,0.8666667,0,0,0.5,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0
63498.2,0,1,0,1,0.4210526,0.5789474,0.7333333,0.7,0,0,0,0.334672,0.3789489,0.1435956,0.3789489,0,1,0,0,1,0,0,1,0,0,1,1
60693.2,0,0.1933862,0.1933862,1,0.2105263,0.3157895,0.3333333,0,1,0,0,0.1115573,0.3789489,1,0.3789489,1,1,0,0,0,1,0,0,0,1,1,0
12454.2,0,0,0.1933862,0,0.2105263,0.3157895,0.3333333,0,0,0,1,0,1,0.6685813,0,0,1,0,1,1,0,0,0,1,0,1,1
81873.2,0,0,0,0,0.4736842,0.0526316,0.6666667,0,0,0,0,0.1115573,0.3789489,0.1435956,0.3789489,1,1,0,0,0,1,0,0,0,1,1,0
54348.2,0,0.1933862,0,0,0.2368421,0.2105263,0.3333333,0.8,1,0,0,0.7768853,0,0.3789489,1,1,1,1,0,0,0,0,1,0,0,1,0
93350.2,0,0.3867724,0,1,0.1315789,0,0.3333333,0,1,0,0,0.1115573,0.1435956,0.1435956,0.3789489,1,1,0,0,0,1,0,0,1,0,0,0
88217.2,0,0.1933862,0,1,0.1842105,0.4736842,0.6666667,0,0,0,0,0.1115573,0,0.1435956,0.3789489,1,1,0,0,0,1,0,1,0,0,0,0
91688.2,0,0,0,0,0.3157895,0.5263158,0,0.5,1,0,0,0.7425257,1,1,0,1,1,0,0,1,0,0,0,1,0,1,1
94125.2,0,0.669503,0,0,0.5,0.4736842,0.5333333,0,1,0,0,0.4059572,0.6685813,0.1435956,0,1,1,0,0,1,0,0,1,0,0,1,1
100699.2,0,0.1933862,0,1,0.4210526,0.0526316,0.8666667,0,0,0,0,0.1115573,0,0.3789489,1,1,1,0,0,0,0,1,0,1,0,0,0
63500.2,0,1,0,0,0.2894737,0.368421,0.7333333,0,0,0,0,0,0.3789489,1,0.3789489,0,1,0,0,0,0,1,1,0,0,0,0
94272.2,0,0,0.1933862,1,0.8157895,0.5263158,0.6666667,0,0,0,1,0,0.1435956,0.3789489,0,0,1,0,0,1,0,0,1,0,0,1,1
104542.2,0,0,0,0,0.2368421,0.4736842,0.3333333,0,0,0,0,0.2943998,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0
117051.2,0.1933862,0,0,0,0.3157895,0.5263158,0.5333333,0.7,0,0.5,0,0.1115573,1,0.6685813,1,0,1,0,0,0,1,0,1,0,0,0,0
15120.2,0,0,0,1,0.3421053,0.0526316,0.5333333,0,1,0,0,0.2943998,0.3789489,0.6685813,0.1435956,1,1,0,0,1,0,0,0,0,1,1,1
57547.2,0,1,0,0,0.3157895,0.7368421,0.5333333,0,0,0.5,0,0.4059572,0.6685813,0.6685813,0.6685813,1,1,0,0,0,0,1,1,0,0,0,0
19809.2,0,0.669503,0.3867724,0,0.3421053,0.368421,0.6666667,0.8,0,0,1,0.7768853,0.1435956,0,0,0,1,0,0,1,0,0,0,1,0,1,1
53195.2,0,1,0.1933862,1,0.1315789,0.1052632,0.6666667,0,0,0,0,0.2943998,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0
76761.2,0,0.1933862,0,1,0.3947368,0.368421,0,0.2,0,0,0,0.5175145,0.3789489,0.1435956,0,1,1,0,0,1,0,0,0,1,0,0,1
56247.2,0,0.1933862,0,1,0.5263158,0.8947368,0.8,0.3,0,0.5,1,0.8884427,1,0,0,0,1,1,0,0,0,0,1,0,0,1,1
9900.2,0,0,0.1933862,1,0.1842105,0.1578947,0.3333333,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,1,1,0
29618.2,0,0,0,1,0.1842105,0.2105263,0.3333333,0,0,0,0,0.1115573,0.6685813,1,0,1,1,0,0,0,0,1,0,1,0,0,0
148631.2,0.1933862,0.1933862,1,1,0.2894737,0.5789474,0.8666667,1,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0
57563.2,0,0,0,1,0.1578947,0.1052632,0.3333333,0,1,0,0,0,0.6685813,0.1435956,0.1435956,1,1,0,0,0,0,1,0,1,0,0,0
67550.2,0.1933862,0.3867724,0,0,0.5,0.7894737,0.3333333,0.7,0,0.5,1,0.5175145,0.3789489,0.1435956,0.1435956,0,1,0,0,0,1,0,1,0,0,1,1
5983.2,0,0,0,0,0.3947368,0.3157895,0.3333333,0,0,0,0,0.2943998,0.3789489,0.3789489,0.3789489,0,1,0,0,0,0,1,0,0,1,0,0
2573.4,0,0,1,1,0.3421053,0.3157895,0.3333333,0,0,1,1,0.4059572,0.3789489,0.3789489,0.3789489,1,1,0,0,0,0,1,0,0,1,0,0
9336.1,0,0,0,1,0.1052632,0,0.2,0,0,0,0,0.1115573,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0
6502.2,0,0.1933862,0,0,0.3157895,0.2105263,0.8666667,0.8,0,0,0,0.519411,0.3789489,0.1435956,0.3789489,0,1,0,0,0,1,0,0,0,0,0,0
98428.1,0,0,0,0,0.2368421,0.5263158,0.3333333,0,0,0,0,0.2943998,0.1435956,0.3789489,0.1435956,1,1,0,0,0,1,0,1,0,0,1,0
